Objects
100
,,Global Angle LEDS:LEDS,,,,,,Global Angle Reflective Balls:Reflective Balls,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1911,0,,,,,,,2.786163,-1.296496,0.018314,3898.986084,-1480.499146,1323.020874
1912,0,,,,,,,2.792092,-1.290395,0.010172,3900.263672,-1472.786987,1322.402466
1913,0,,,,,,,2.790721,-1.284656,0.011802,3901.435547,-1465.154419,1321.468262
1914,0,,,,,,,2.791161,-1.283833,0.013281,3902.469238,-1457.861450,1321.011353
1915,0,,,,,,,2.791128,-1.283253,0.013228,3903.541992,-1450.523438,1320.535889
1916,0,,,,,,,2.790048,-1.283364,0.016069,3904.724121,-1443.151245,1320.066284
1917,0,,,,,,,2.790109,-1.279721,0.007570,3906.152832,-1436.199585,1320.071289
1918,0,,,,,,,2.788629,-1.280305,0.018435,3907.074463,-1428.401855,1318.998413
1919,0,,,,,,,2.789218,-1.287808,0.014105,3908.400391,-1420.448853,1318.298340
1920,0,,,,,,,2.784447,-1.291539,0.018949,3909.838867,-1413.601440,1318.067627
1921,0,,,,,,,2.784879,-1.292699,0.014781,3911.409668,-1405.788452,1317.396484
1922,0,,,,,,,2.784593,-1.296418,0.013185,3912.928223,-1398.245361,1316.954834
1923,0,,,,,,,2.784304,-1.302474,0.010747,3914.567627,-1391.120972,1316.766235
1924,0,,,,,,,2.790607,-1.301173,0.015691,3916.062988,-1383.604126,1315.840088
1925,0,,,,,,,2.791822,-1.303545,0.012831,3917.752197,-1376.151245,1315.330078
1926,0,,,,,,,2.793190,-1.304307,0.009653,3919.535400,-1368.612915,1314.991455
1927,0,,,,,,,2.794388,-1.306899,0.009439,3920.969971,-1361.267212,1314.759766
1928,0,,,,,,,2.799663,-1.299743,0.007495,3922.896973,-1353.871094,1314.303345
1929,0,,,,,,,2.805194,-1.296648,0.005480,3924.439697,-1346.231812,1313.924927
1930,0,,,,,,,2.808312,-1.296432,0.006464,3926.315430,-1339.150879,1313.961792
1931,0,,,,,,,2.809229,-1.296826,0.001283,3928.391113,-1331.654541,1314.049438
1932,0,,,,,,,2.813667,-1.294115,0.000115,3930.211182,-1324.379517,1314.091431
1933,0,,,,,,,2.818800,-1.289833,-0.003020,3932.066162,-1317.216064,1314.130981
1934,0,,,,,,,2.819823,-1.288044,0.000327,3933.876953,-1310.388550,1314.516479
1935,0,,,,,,,2.824512,-1.276833,-0.009711,3935.828613,-1303.428467,1314.871094
1936,0,,,,,,,2.828056,-1.279020,-0.002641,3937.538330,-1296.474121,1315.179443
1937,0,,,,,,,2.837245,-1.274388,-0.009900,3939.399902,-1289.575806,1315.671265
1938,0,,,,,,,2.850632,-1.253581,-0.034209,3941.252441,-1281.745361,1314.805054
1939,0,,,,,,,2.850121,-1.253458,-0.009367,3943.569336,-1276.089722,1316.329224
1940,0,,,,,,,2.842073,-1.259728,0.004898,3944.250732,-1270.103638,1317.618774
1941,0,,,,,,,2.864631,-1.237392,-0.025584,3947.553467,-1263.547241,1317.673828
1942,0,,,,,,,2.860541,-1.224326,-0.008173,3949.125000,-1257.324951,1318.606934
1943,0,,,,,,,2.858269,-1.226762,-0.005005,3950.866211,-1250.868896,1319.579590
1944,0,,,,,,,2.857198,-1.214177,-0.004770,3952.453857,-1244.206909,1320.416870
1945,0,,,,,,,2.860712,-1.214122,0.002238,3953.883545,-1239.010864,1321.400513
1946,0,,,,,,,2.856328,-1.217477,0.005868,3955.465576,-1232.934448,1322.437988
1947,0,,,,,,,2.860320,-1.204650,0.008094,3956.902588,-1227.683350,1323.377563
1948,0,,,,,,,-1.228721,-2.828197,0.053256,3956.561035,-1221.803467,1324.685303
1949,0,,,,,,,-1.217192,-2.826548,0.059441,3957.924561,-1216.045654,1325.601685
1950,0,,,,,,,-1.238321,-2.810607,0.065141,3959.544434,-1207.344727,1325.996826
1951,0,,,,,,,-1.189577,-2.834665,0.057557,3962.219727,-1204.780029,1326.380249
1952,0,,,,,,,-1.197091,-2.833279,0.067892,3963.042725,-1199.535889,1327.057861
1953,0,,,,,,,-1.190549,-2.832026,0.062968,3964.796631,-1194.296753,1327.968018
1954,0,,,,,,,2.838172,-1.235287,0.022173,3964.849365,-1189.974487,1329.467041
1955,0,,,,,,,2.837531,-1.222660,0.008939,3965.928223,-1183.023193,1329.647217
1956,0,,,,,,,2.835573,-1.230090,0.000533,3967.208252,-1177.651123,1330.606079
1957,0,,,,,,,2.868134,-1.189559,-0.004917,3970.826172,-1176.345215,1331.374634
1958,0,,,,,,,2.855484,-1.194965,0.004671,3971.101318,-1171.219360,1332.200195
1959,0,,,,,,,2.855013,-1.210191,0.005545,3971.401611,-1166.149414,1332.702759
1960,0,,,,,,,-1.195485,-2.835702,0.060639,3973.000488,-1161.781860,1333.164551
1961,,,,,,,,,,,,,
1962,,,,,,,,,,,,,
1963,0,,,,,,,-0.012397,-0.035474,-2.890199,3974.439209,-1146.307373,1335.618896
1964,0,,,,,,,-0.007408,-0.038580,-2.887106,3975.343750,-1141.958496,1336.233643
1965,0,,,,,,,-0.008826,-0.035695,-2.891257,3976.399170,-1136.426025,1336.624756
1966,0,,,,,,,-0.005675,-0.036862,-2.887237,3977.120361,-1131.906860,1337.166138
1967,0,,,,,,,-0.003057,-0.036258,-2.887434,3978.218994,-1127.027832,1337.513306
1968,0,,,,,,,-0.001628,-0.039368,-2.884531,3979.074951,-1122.063599,1337.784058
1969,0,,,,,,,2.861389,-1.208962,0.021498,3979.495361,-1116.579224,1337.858398
1970,0,,,,,,,2.857009,-1.203299,0.015420,3980.774658,-1111.952759,1338.257935
1971,0,,,,,,,2.862091,-1.200530,0.022293,3981.357910,-1106.659424,1338.017090
1972,0,,,,,,,2.858452,-1.200494,0.016224,3982.457764,-1101.534180,1338.162720
1973,0,,,,,,,2.857737,-1.198997,0.021137,3983.136475,-1095.940308,1337.489258
1974,0,,,,,,,2.854577,-1.199801,0.018293,3983.738525,-1091.734497,1337.329346
1975,0,0.497598,0.504114,0.855544,4006.612305,-1101.110596,1332.939209,2.855255,-1.208952,0.015158,3985.179443,-1085.604248,1337.167725
1976,0,0.439613,0.455931,0.856221,4007.469238,-1093.882324,1332.674683,2.850754,-1.206037,0.015074,3985.808594,-1080.170654,1336.560791
1977,0,0.430166,0.442058,0.859338,4008.478271,-1088.279785,1332.277588,2.850148,-1.207443,0.013492,3986.802979,-1074.556519,1336.015381
1978,0,0.421542,0.445903,0.858244,4009.915771,-1083.122559,1330.833618,2.849176,-1.208238,0.010034,3987.632568,-1069.132446,1335.533569
1979,0,0.416004,0.453278,0.856527,4009.910645,-1076.894165,1330.948120,2.846699,-1.208363,0.008380,3988.011475,-1063.562622,1334.724243
1980,0,0.419576,0.442657,0.866572,4011.415039,-1071.882568,1329.409424,2.840891,-1.211271,0.006693,3988.982666,-1058.014526,1334.069580
1981,0,,,,,,,2.844170,-1.204840,0.007320,3989.343018,-1052.287842,1333.199219
1982,0,,,,,,,2.841629,-1.203734,0.002886,3990.295410,-1045.898804,1332.534058
1983,0,,,,,,,2.837441,-1.198389,0.000012,3991.030029,-1039.851929,1331.811768
1984,0,,,,,,,2.836103,-1.201624,0.000201,3991.718018,-1034.200439,1331.127808
1985,0,,,,,,,2.834647,-1.201670,-0.000357,3992.300537,-1028.177368,1330.364502
1986,0,,,,,,,2.832470,-1.200921,-0.000812,3992.842041,-1022.063110,1329.643311
1987,0,,,,,,,2.830718,-1.200222,-0.001748,3993.334717,-1015.861023,1328.948608
1988,0,,,,,,,2.826757,-1.202898,0.000844,3994.025146,-1009.721497,1328.270752
1989,0,,,,,,,2.825711,-1.198936,-0.001418,3994.067871,-1003.470886,1327.514771
1990,0,,,,,,,2.828617,-1.202263,0.004114,3994.591309,-997.237122,1326.913696
1991,0,,,,,,,2.825105,-1.198841,0.000215,3994.884521,-990.659363,1326.018677
1992,0,,,,,,,2.821995,-1.201049,0.001589,3995.271973,-984.273438,1325.239258
1993,0,2.814020,-1.162487,0.039201,3996.021240,-974.909973,1324.275024,2.820577,-1.202201,0.001290,3995.491943,-977.768188,1324.494873
1994,0,2.823224,-1.164515,0.061405,3996.063232,-968.660767,1323.102295,2.821838,-1.203779,0.002194,3995.593994,-971.366272,1323.602417
1995,0,2.827569,-1.166018,0.069739,3996.351562,-962.181335,1322.148804,2.816091,-1.202751,-0.002068,3995.883789,-964.598511,1322.727051
1996,0,2.835278,-1.189269,-0.021300,3996.322998,-957.934875,1321.677490,2.821252,-1.198981,0.000135,3995.351318,-958.213013,1321.920532
1997,0,2.868341,-1.215995,0.087808,3996.096191,-950.550110,1319.044067,2.819629,-1.203860,0.004462,3995.853516,-951.785645,1321.303711
1998,0,2.822243,-1.164918,0.061667,3996.457520,-941.467163,1320.979614,2.819730,-1.204199,0.003274,3995.739014,-945.119507,1320.439209
1999,0,2.839762,-1.167786,0.085939,3996.553223,-934.845520,1319.917847,-0.042302,-0.074798,-2.902513,3996.260498,-938.349915,1319.760620
2000,0,2.813452,-1.160629,0.061219,3996.622803,-927.236755,1318.821655,-0.044319,-0.071835,-2.896886,3995.256348,-931.853333,1319.063232
2001,0,2.846978,-1.214382,-0.002939,3995.961182,-923.899536,1317.544434,-0.044519,-0.070878,-2.898386,3995.127686,-925.012939,1318.453369
2002,0,2.855644,-1.212505,0.050770,3995.605713,-917.201050,1316.417725,-0.044550,-0.068138,-2.899370,3995.210693,-917.868042,1317.866089
2003,0,2.845257,-1.218224,0.028193,3995.350342,-910.454102,1316.217285,-0.038812,-0.067099,-2.902436,3994.986084,-911.232544,1317.479126
2004,0,2.829419,-1.202774,-0.015919,3995.336670,-902.116150,1316.730469,-0.047077,-0.060710,-2.903404,3994.540039,-903.897522,1316.758667
2005,0,2.859516,-1.215923,-0.051259,3995.275391,-892.708679,1317.328491,-0.044232,-0.064796,-2.909259,3994.678955,-896.968628,1315.954590
2006,0,,,,,,,-0.044533,-0.062305,-2.901852,3994.989502,-889.433533,1315.486938
2007,0,,,,,,,-0.045545,-0.065986,-2.905388,3994.312012,-882.247559,1315.191040
2008,0,,,,,,,-0.045639,-0.062710,-2.899774,3993.295654,-875.058960,1314.989502
2009,0,,,,,,,-0.035630,-0.055720,-2.906441,3992.910400,-868.382812,1314.732056
2010,0,,,,,,,-0.047370,-0.060303,-2.906466,3992.904053,-860.537659,1314.312500
2011,0,,,,,,,-0.042797,-0.063538,-2.896158,3991.795898,-853.411316,1314.236084
2012,0,,,,,,,-0.045795,-0.057833,-2.902581,3991.489502,-846.127991,1314.131348
2013,0,,,,,,,-0.045402,-0.056732,-2.901268,3990.669922,-838.970703,1314.089600
2014,0,0.030702,0.130637,0.231006,3991.078369,-830.295532,1314.322144,2.827811,-1.217506,-0.006635,3990.158691,-831.656494,1314.104736
2015,0,-0.012741,0.078834,0.244372,3990.644043,-820.966003,1315.032104,2.827733,-1.213347,-0.003954,3989.794678,-824.332275,1314.281250
2016,0,-0.015156,0.076421,0.238168,3989.920166,-813.736267,1314.842529,2.829717,-1.215508,-0.002066,3989.405273,-817.104248,1314.352417
2017,0,-0.018945,0.078087,0.235793,3989.137695,-809.344116,1313.672852,2.828959,-1.214718,-0.004772,3988.397461,-810.288269,1314.435791
2018,0,-0.008711,0.091149,0.220427,3988.148926,-802.865479,1313.880859,2.828812,-1.216724,-0.004606,3988.071533,-803.125916,1314.577759
2019,0,-0.014275,0.043866,0.235153,3988.091797,-795.946411,1313.605225,2.829503,-1.217259,-0.005189,3987.143066,-796.318176,1314.811768
2020,0,-0.045888,-0.048558,0.244017,3987.171143,-784.785217,1312.756592,2.830269,-1.218996,-0.005883,3986.489990,-789.439148,1315.045410
2021,0,-0.037122,0.011315,0.240691,3986.453857,-779.293579,1314.069824,2.831457,-1.226459,-0.009056,3986.119385,-782.225769,1315.130615
2022,0,-0.012214,0.067989,0.232237,3985.679199,-774.690796,1314.826538,2.834712,-1.226647,-0.012267,3985.307617,-775.443848,1315.589233
2023,0,-0.016864,0.070414,0.232223,3984.857178,-768.183228,1315.005737,2.835764,-1.224393,-0.008717,3984.685547,-768.669006,1316.069458
2024,0,0.019099,-0.030340,0.221149,3983.077881,-758.391541,1312.562744,2.835128,-1.221222,-0.010405,3983.528320,-762.315796,1316.387695
2025,0,0.004585,-0.021837,0.219520,3982.909912,-752.805176,1313.903931,2.834837,-1.227711,-0.009186,3983.362305,-755.348633,1316.807007
2026,0,0.003739,0.004210,0.224733,3982.398926,-746.818604,1314.192261,2.838287,-1.224391,-0.015789,3982.468018,-748.432190,1317.302124
2027,0,0.004620,0.046080,0.224856,3981.901367,-741.966370,1316.285767,2.837352,-1.229728,-0.012470,3981.482422,-742.089722,1317.681885
2028,0,-0.000965,0.096922,0.238816,3981.908691,-736.214355,1318.196411,2.839528,-1.217885,-0.010551,3981.363525,-735.815735,1318.188721
2029,0,,,,,,,2.834506,-1.235408,-0.017184,3980.077148,-729.688293,1319.055908
2030,0,,,,,,,2.834074,-1.230236,-0.018435,3979.772217,-723.534058,1319.916870
2031,0,,,,,,,2.838105,-1.221832,-0.014634,3978.615234,-717.754883,1320.603149
2032,0,,,,,,,2.837050,-1.225799,-0.021882,3978.051270,-711.593933,1321.162964
2033,0,,,,,,,2.836534,-1.216321,-0.022904,3977.316895,-705.866821,1321.854492
2034,0,,,,,,,2.835979,-1.220293,-0.027508,3976.713623,-700.046570,1322.705322
2035,0,,,,,,,-0.007913,0.107294,0.251055,3976.568848,-694.334717,1323.750122
2036,0,,,,,,,-0.010475,0.104507,0.252276,3975.658936,-688.645752,1324.432495
2037,0,,,,,,,-0.010284,0.108850,0.257850,3975.209717,-682.946533,1325.379761
2038,0,,,,,,,2.833586,-1.210795,-0.036693,3973.911621,-678.477783,1325.657104
2039,0,,,,,,,2.842802,-1.201442,-0.027603,3974.213379,-672.093201,1326.861084
2040,0,,,,,,,2.839538,-1.200967,-0.032333,3973.225098,-667.423889,1327.611450
2041,0,2.870386,-1.174310,-0.005215,3973.502930,-662.944214,1327.881348,2.844462,-1.194633,-0.027127,3973.252441,-662.426331,1328.541870
2042,0,2.880063,-1.201863,0.132506,3972.038330,-653.761902,1327.427856,2.836787,-1.200474,-0.032173,3972.227783,-657.622559,1329.479614
2043,0,2.842853,-1.177255,0.044248,3972.513184,-650.886658,1330.556885,2.840732,-1.192765,-0.025669,3972.183838,-652.563965,1330.382568
2044,0,2.835457,-1.161217,0.072158,3972.167725,-645.349731,1331.796631,2.835353,-1.203004,-0.033696,3971.267334,-647.330627,1331.250854
2045,0,,,,,,,2.839277,-1.194952,-0.039987,3971.284424,-642.502869,1332.040771
2046,0,,,,,,,2.835575,-1.198405,-0.030133,3970.775146,-637.632263,1333.063843
2047,0,,,,,,,-0.064629,-0.044263,-2.885238,3970.668457,-632.562866,1333.934814
2048,0,,,,,,,-0.074652,-0.039908,-2.888839,3969.593750,-627.431519,1334.461548
2049,0,,,,,,,-0.067449,-0.049951,-2.887590,3969.718018,-622.809021,1335.547607
2050,0,,,,,,,-0.073569,-0.045502,-2.886447,3969.160156,-617.332642,1336.018677
2051,0,,,,,,,-0.073897,-0.054108,-2.885001,3968.885986,-612.583618,1336.935669
2052,0,,,,,,,-0.070708,-0.055217,-2.884040,3968.711670,-607.707397,1337.661865
2053,0,,,,,,,2.828515,-1.192493,-0.035807,3968.457031,-602.749817,1338.401733
2054,0,,,,,,,2.826231,-1.189931,-0.037353,3968.019531,-597.955139,1339.023193
2055,0,,,,,,,2.830913,-1.180922,-0.034664,3968.084473,-592.502258,1339.662109
2056,0,,,,,,,2.826504,-1.187420,-0.038740,3966.993652,-587.995422,1339.984863
2057,0,,,,,,,2.828429,-1.183068,-0.035903,3966.898926,-582.652954,1340.569580
2058,0,,,,,,,2.831996,-1.171148,-0.036996,3966.855225,-577.179443,1341.016602
2059,0,,,,,,,2.831138,-1.171339,-0.034416,3966.201904,-572.578918,1341.265259
2060,,,,,,,,,,,,,
2061,,,,,,,,,,,,,
2062,0,,,,,,,-0.026893,0.121588,0.271052,3965.069336,-556.900818,1342.142456
2063,0,,,,,,,-0.025193,0.127297,0.259897,3964.476562,-552.395081,1342.265625
2064,0,,,,,,,-0.024568,0.120961,0.267889,3964.611572,-546.793091,1342.584106
2065,0,,,,,,,2.832066,-1.180485,-0.037307,3964.427490,-541.784546,1342.300171
2066,0,,,,,,,2.834260,-1.175790,-0.041085,3964.119629,-537.047058,1342.142456
2067,0,,,,,,,2.829740,-1.183942,-0.043637,3963.707520,-531.574585,1342.080078
2068,0,,,,,,,2.830889,-1.180966,-0.045860,3963.611572,-526.217102,1341.829102
2069,0,,,,,,,2.830270,-1.184814,-0.042613,3963.454834,-520.722839,1341.767456
2070,0,,,,,,,2.827025,-1.181813,-0.041629,3962.916748,-515.566589,1341.194092
2071,0,-1.800440,2.966967,1.101911,3980.988525,-476.066071,1344.526245,2.831024,-1.188519,-0.037088,3963.152588,-509.804474,1341.030518
2072,0,,,,,,,2.831259,-1.183272,-0.044890,3963.220703,-504.168518,1340.728882
2073,,,,,,,,,,,,,
2074,0,,,,,,,2.828452,-1.188811,-0.045833,3962.721924,-492.760651,1339.652588
2075,0,,,,,,,2.834794,-1.184562,-0.038907,3962.994873,-486.469147,1339.412354
2076,0,,,,,,,2.831652,-1.196114,-0.047957,3962.869385,-480.841187,1338.810913
2077,0,,,,,,,2.831808,-1.193674,-0.050656,3962.776855,-474.489716,1338.219849
2078,0,,,,,,,2.831955,-1.197547,-0.051980,3962.728027,-468.869995,1337.761353
2079,0,,,,,,,2.836995,-1.187810,-0.041463,3963.062744,-462.014038,1337.232788
2080,0,,,,,,,2.835494,-1.184459,-0.048423,3963.020264,-455.279572,1336.626953
2081,0,,,,,,,2.829498,-1.189264,-0.053720,3962.390625,-449.098480,1335.847046
2082,0,,,,,,,2.832932,-1.186397,-0.055415,3962.563965,-442.483948,1335.187256
2083,0,,,,,,,2.834089,-1.186943,-0.045365,3962.762695,-435.634064,1334.848877
2084,0,,,,,,,2.835988,-1.179140,-0.043607,3962.849854,-428.770294,1334.259155
2085,0,,,,,,,2.837423,-1.175537,-0.042746,3962.892822,-421.822479,1333.663330
2086,0,,,,,,,2.833076,-1.183174,-0.045387,3962.511230,-415.053497,1332.698242
2087,0,,,,,,,2.834292,-1.176402,-0.047150,3962.403564,-408.108490,1332.052002
2088,0,,,,,,,2.823067,-1.177292,-0.056049,3962.273682,-400.203949,1331.870117
2089,0,,,,,,,2.836622,-1.162635,-0.041152,3963.048096,-393.488617,1331.155273
2090,0,,,,,,,2.840923,-1.164968,-0.035758,3963.433105,-386.388824,1330.575684
2091,0,,,,,,,2.838660,-1.154438,-0.032457,3963.403564,-378.764923,1329.782593
2092,0,,,,,,,2.841512,-1.154193,-0.036195,3963.595703,-371.498352,1329.235229
2093,0,,,,,,,2.839409,-1.156988,-0.036238,3963.896729,-364.425446,1328.696411
2094,0,,,,,,,2.841446,-1.156905,-0.031831,3964.133057,-357.333405,1328.070435
2095,0,,,,,,,2.842359,-1.158477,-0.035317,3964.461914,-349.895447,1327.627563
2096,0,,,,,,,2.844181,-1.160241,-0.037346,3964.577148,-342.857666,1327.018799
2097,0,,,,,,,2.845241,-1.159583,-0.039065,3965.031006,-335.359039,1326.744873
2098,0,,,,,,,2.846987,-1.166633,-0.036586,3965.438965,-328.510864,1326.397461
2099,0,,,,,,,2.846495,-1.164141,-0.041835,3965.567383,-321.296265,1325.854004
2100,0,,,,,,,2.850567,-1.174356,-0.049063,3965.720459,-313.990662,1325.173340
2101,0,,,,,,,2.847240,-1.166554,-0.050074,3966.138428,-306.983643,1325.250488
2102,0,,,,,,,2.854548,-1.168523,-0.046858,3966.784912,-299.990143,1325.291382
2103,0,,,,,,,2.855199,-1.169088,-0.052320,3967.094727,-292.843109,1325.131470
2104,0,,,,,,,-0.072126,-0.022709,-2.863267,3967.374023,-285.786255,1325.187866
2105,0,,,,,,,-0.072836,-0.018703,-2.860868,3967.739502,-278.790924,1325.213135
2106,0,,,,,,,-0.073430,-0.009144,-2.861913,3968.075439,-272.177429,1325.078125
2107,0,,,,,,,-0.072636,-0.009302,-2.856046,3968.499268,-264.985626,1325.365356
2108,0,,,,,,,-0.076080,-0.001804,-2.857258,3968.723389,-258.554596,1325.399780
2109,0,,,,,,,-0.069965,0.000872,-2.850091,3969.374023,-251.471222,1325.816284
2110,0,,,,,,,-0.071315,0.002609,-2.846554,3969.703613,-244.563980,1326.049805
2111,0,,,,,,,-0.070580,0.005200,-2.843251,3970.056396,-238.077774,1326.463989
2112,0,,,,,,,-0.069606,0.011156,-2.840044,3970.550781,-231.352798,1326.736816
2113,0,,,,,,,-0.070770,0.018520,-2.838514,3971.049316,-224.987366,1327.096924
2114,0,,,,,,,-0.071970,0.018046,-2.838078,3971.463379,-218.570145,1327.541138
2115,0,,,,,,,-0.069588,0.021695,-2.836558,3972.081299,-212.350876,1328.213745
2116,0,,,,,,,-0.070857,0.023294,-2.839507,3972.442871,-206.301483,1328.621582
2117,0,,,,,,,-0.065496,0.021366,-2.835637,3973.273438,-199.852585,1329.496460
2118,0,,,,,,,-0.063584,0.021596,-2.836110,3973.706787,-193.454697,1330.152954
2119,0,0.254595,0.636671,0.317917,3979.645508,-190.019775,1344.734985,2.895883,-1.147987,-0.073701,3974.205566,-188.345093,1330.715088
2120,0,0.253588,0.660107,0.315587,3980.205811,-184.094894,1345.764893,2.900471,-1.142652,-0.069605,3974.825928,-181.292679,1331.554932
2121,0,0.271163,0.613524,0.311185,3980.060547,-178.367447,1345.469116,2.897683,-1.137339,-0.066674,3975.494629,-175.638397,1332.549072
2122,0,0.031220,0.092646,0.302801,3976.172607,-169.238632,1333.460693,2.898224,-1.150120,-0.070055,3975.621338,-170.264236,1333.115112
2123,0,0.021683,0.079228,0.297967,3976.868896,-164.132828,1333.776001,2.897867,-1.142025,-0.063947,3976.374512,-164.320602,1334.166748
2124,0,0.018836,0.099678,0.303053,3978.198730,-159.682098,1334.874268,2.894791,-1.146705,-0.057829,3976.946533,-158.768402,1335.008789
2125,0,0.007387,0.087547,0.290613,3977.937500,-153.019806,1335.603516,2.898701,-1.147757,-0.053691,3977.548096,-153.205826,1336.095581
2126,0,0.011798,0.095625,0.289586,3978.682129,-147.747498,1336.195801,2.889627,-1.149470,-0.052735,3977.760986,-147.797302,1336.644165
2127,0,-0.009609,0.085524,0.299359,3979.794678,-142.968292,1337.325562,2.891791,-1.147021,-0.050924,3978.341797,-142.318558,1337.477417
2128,0,,,,,,,2.889851,-1.145477,-0.051235,3978.710938,-136.805984,1338.317139
2129,0,,,,,,,2.891991,-1.149845,-0.045191,3978.963135,-132.130615,1339.011230
2130,0,,,,,,,2.888283,-1.157394,-0.046394,3979.334229,-127.079323,1339.729614
2131,0,,,,,,,2.884505,-1.157784,-0.052380,3979.610596,-122.237610,1340.261475
2132,0,,,,,,,2.885196,-1.158818,-0.043120,3980.007812,-117.418015,1340.942017
2133,0,,,,,,,2.885485,-1.161102,-0.042935,3980.394043,-112.601585,1341.499268
2134,0,,,,,,,2.886359,-1.159444,-0.043008,3980.601318,-107.958748,1342.099609
2135,0,,,,,,,2.881509,-1.161667,-0.041627,3981.031494,-102.997673,1342.510742
2136,0,,,,,,,2.887282,-1.163197,-0.038397,3981.259766,-98.771011,1343.062500
2137,0,,,,,,,2.889877,-1.157412,-0.037058,3981.108887,-94.198692,1343.254517
2138,0,,,,,,,2.887309,-1.160692,-0.041577,3981.708008,-89.555626,1343.707886
2139,0,,,,,,,2.892856,-1.170733,-0.040228,3982.636230,-84.862663,1344.465820
2140,0,,,,,,,2.891963,-1.151526,-0.031758,3982.077881,-80.610764,1344.204224
2141,0,,,,,,,2.891582,-1.158249,-0.044779,3982.509766,-76.026703,1344.557495
2142,0,,,,,,,2.894182,-1.158641,-0.048187,3982.776855,-71.665359,1344.986328
2143,0,0.029870,0.094252,0.288117,3983.676514,-67.479294,1345.033936,2.897663,-1.151192,-0.036119,3982.681885,-67.493423,1345.043945
2144,0,0.024140,0.084986,0.287213,3983.923584,-63.057846,1345.215454,2.896322,-1.147961,-0.033712,3982.932861,-63.006035,1345.251343
2145,0,0.026265,0.093049,0.286366,3984.269775,-58.317959,1345.384521,2.903440,-1.134906,-0.031758,3982.898193,-58.165005,1345.677734
2146,0,0.029980,0.092510,0.295093,3984.210938,-54.159027,1345.783813,-0.033793,0.002149,-2.836448,3983.354004,-53.800083,1345.775513
2147,0,,,,,,,-0.034784,0.002859,-2.837931,3983.776855,-49.644176,1345.968994
2148,0,,,,,,,-0.034342,0.006612,-2.833269,3983.689209,-45.047382,1346.149292
2149,0,,,,,,,2.900851,-1.131349,-0.024728,3983.960693,-40.702915,1346.430420
2150,0,,,,,,,2.902382,-1.129213,-0.031371,3984.052002,-35.908791,1346.692627
2151,0,,,,,,,2.900336,-1.126008,-0.027787,3984.259277,-31.328260,1346.754639
2152,0,,,,,,,2.900768,-1.124449,-0.029365,3984.446533,-26.652267,1346.888428
2153,0,,,,,,,2.906948,-1.117404,-0.033693,3984.411133,-21.642740,1347.347290
2154,0,,,,,,,2.900024,-1.115159,-0.021266,3984.948242,-17.018661,1347.708008
2155,0,0.012215,0.093583,0.306277,3985.822510,-11.953140,1347.254395,0.005305,0.107774,0.308287,3984.327637,-11.485054,1347.794312
2156,0,0.020372,0.095603,0.306396,3985.825684,-7.635306,1347.246582,0.003966,0.108411,0.315283,3984.034180,-6.344325,1347.789429
2157,0,,,,,,,0.001330,0.107626,0.308767,3984.390625,-2.150285,1347.814819
2158,0,0.011543,0.094675,0.306112,3985.798828,2.303856,1347.039429,0.005102,0.111551,0.304216,3984.889160,2.728921,1347.895508
2159,0,0.006819,0.090817,0.312067,3985.647461,7.184513,1346.815918,0.001908,0.112595,0.310466,3984.347412,7.828959,1347.490479
2160,0,0.012679,0.097713,0.309681,3985.578125,11.969731,1346.765625,0.001656,0.112045,0.313807,3984.125732,13.174901,1347.376709
2161,0,0.011829,0.090873,0.311315,3985.398193,17.010166,1346.382568,0.006004,0.113043,0.322747,3983.375488,18.852036,1347.090088
2162,0,0.012799,0.095543,0.314067,3984.531982,23.118332,1346.633057,0.000744,0.113234,0.312160,3983.902100,22.955517,1346.689331
2163,0,0.015272,0.104050,0.307758,3985.081299,27.229109,1345.658325,0.000873,0.113500,0.309283,3983.654053,28.120525,1346.392700
2164,0,0.012213,0.091063,0.316356,3984.445801,32.315849,1344.963013,0.002287,0.116152,0.304984,3983.754150,33.111488,1345.977539
2165,0,0.013047,0.098799,0.317469,3983.890137,37.546566,1344.602661,-0.002536,0.116486,0.311969,3982.895752,38.850662,1345.232178
2166,0,0.005322,0.099408,0.310208,3983.848389,42.770035,1344.046509,-0.004023,0.113500,0.317779,3982.030029,44.302124,1344.695312
2167,0,0.007970,0.095147,0.294124,3983.184326,49.104069,1343.639526,-1.073585,-2.844332,0.053795,3980.541260,50.750675,1344.802979
2168,0,0.006999,0.097551,0.302522,3982.899902,53.807556,1342.723145,-1.081916,-2.841831,0.052041,3979.971924,55.783649,1344.310059
2169,0,,,,,,,-1.090474,-2.831719,0.058540,3980.048584,60.973457,1343.517944
2170,0,,,,,,,2.897682,-1.104964,-0.040079,3979.638672,66.592964,1342.216553
2171,0,,,,,,,2.904090,-1.105620,-0.035191,3978.815430,72.499992,1341.527100
2172,0,,,,,,,2.896004,-1.110793,-0.032933,3978.088135,77.788910,1340.787842
2173,0,,,,,,,2.899795,-1.109361,-0.023201,3977.170410,83.660133,1340.060059
2174,0,,,,,,,2.891125,-1.111821,-0.028158,3976.506348,89.375252,1338.927246
2175,0,,,,,,,2.891717,-1.111540,-0.027943,3975.656982,95.387451,1337.896606
